DATE,PREC,IRRIGATION,WATER_CONTENT,SURFACE_WC,AVAILABLE_WATER,READILY_AW,FRACTION_AW,RUNOFF,DRAINAGE,LATERAL_DRAINAGE,CAPILLARY_RISE,ET0,TRANSP_MAX,TRANSP,EVAP_MAX,EVAP,LAI,ROOT_DEPTH,BALANCE,VWC_15,VWC_30,VWC_40,VWC_60,DEFICIT_25,DEFICIT_35,DEFICIT_50,DEFICIT_70,DEFICIT_90,DEFICIT_100
2021-01-01,10.3,0.0,332.1,0.124,148.5,-9999.0,0.8574,0.0,0.0311,0.000217,0.0,0.437,0.128,0.0,0.207,0.207,0.576,0.0426,0.00203,0.3589,0.3302,0.328,0.3252,-1.392,1.613,6.4,14.28,21.96,24.7
2021-01-02,6.5,0.0,338.2,0.0342,154.7,-1.724,0.893,0.0,0.0323,0.000388,0.0,0.5,0.147,0.147,0.237,0.237,0.58,0.0463,7.68e-05,0.3775,0.3503,0.3352,0.3249,-4.944,-3.788,0.2474,8.158,15.84,18.52
2021-01-03,0.1,0.0,337.9,0.0,154.3,-0.9392,0.891,0.0,0.0332,0.000385,0.0,0.584,0.173,0.173,0.275,0.275,0.585,0.0508,3.73e-05,0.3689,0.3585,0.3466,0.3268,-1.872,-1.573,1.044,8.568,16.22,18.87
2021-01-04,0.1,0.0,337.5,0.0,153.9,-0.5748,0.8889,0.0,0.0337,0.000321,0.0,0.575,0.171,0.171,0.271,0.271,0.588,0.0539,0.00343,0.3621,0.3569,0.3496,0.3306,-0.157,0.2545,2.309,9.133,16.62,19.24
2021-01-05,4.6,0.0,341.7,0.0,158.1,-0.5271,0.913,0.0,0.0343,0.000355,0.0,0.496,0.148,0.148,0.233,0.233,0.59,0.0554,-0.000448,0.3704,0.3575,0.3502,0.3338,-3.176,-2.835,-0.9527,5.307,12.48,15.06
2021-01-06,0.0,0.0,341.4,0.0,157.8,-0.3825,0.9111,0.0,0.0353,0.000384,0.0,0.398,0.119,0.119,0.187,0.187,0.591,0.0562,0.000723,0.3661,0.3601,0.353,0.3363,-1.248,-1.164,0.3238,6.101,12.9,15.4
2021-01-07,0.0,0.0,341.0,0.0,157.4,-0.3591,0.9091,0.0,0.037,0.000351,0.0,0.403,0.12,0.12,0.19,0.19,0.591,0.0562,0.00406,0.3612,0.3582,0.3533,0.3387,0.02305,0.2788,1.651,6.964,13.36,15.74
2021-01-08,0.0,0.0,340.7,0.0,157.1,-0.3473,0.9073,0.0,0.0395,0.000331,0.0,0.344,0.103,0.103,0.162,0.162,0.591,0.0562,0.00242,0.3575,0.3558,0.3523,0.3404,0.9176,1.391,2.832,7.822,13.79,16.05
2021-01-09,0.0,0.0,340.5,0.0,156.9,-0.3399,0.9059,0.0,0.0427,0.000319,0.0,0.279,0.0834,0.0834,0.131,0.131,0.591,0.0562,0.00149,0.3547,0.3538,0.3512,0.3414,1.591,2.262,3.825,8.616,14.2,16.3
2021-01-10,1.7,0.0,341.9,0.0,158.3,-0.3713,0.9142,0.0,0.0465,0.000324,0.0,0.273,0.0814,0.0814,0.128,0.128,0.591,0.0562,0.00288,0.3568,0.3528,0.3502,0.342,0.544,1.313,2.986,7.652,12.9,14.85
2021-01-11,0.9,0.0,342.5,0.0,158.9,-0.3648,0.9178,0.0,0.0504,0.000341,0.0,0.306,0.0913,0.0913,0.144,0.144,0.591,0.0562,-4.41e-05,0.3577,0.3535,0.3503,0.3425,0.542,1.245,2.902,7.458,12.42,14.24
2021-01-12,4.5,0.0,346.4,0.0,162.9,-0.4135,0.9404,0.0,0.0544,0.000396,0.0,0.692,0.207,0.207,0.325,0.325,0.591,0.0562,0.00107,0.3678,0.3562,0.3513,0.3432,-2.48,-2.031,-0.4934,3.916,8.63,10.33
2021-01-13,0.0,0.0,345.7,0.0,162.2,1.82,0.9364,0.0,0.0581,0.000424,0.0,0.83,0.25,0.25,0.389,0.389,0.597,0.0616,0.00269,0.3639,0.3595,0.3542,0.3445,-0.4843,-0.3517,0.8081,4.966,9.432,11.02
2021-01-14,0.0,0.0,345.2,0.0,161.6,0.3771,0.9331,0.0,0.0616,0.000393,0.0,0.659,0.2,0.2,0.308,0.308,0.601,0.0653,0.00212,0.3588,0.3577,0.3546,0.3461,0.7304,1.019,2.074,5.918,10.1,11.59
2021-01-15,0.1,0.0,344.9,0.0,161.3,0.4108,0.9314,0.0,0.0652,0.000378,0.0,0.428,0.13,0.13,0.2,0.2,0.601,0.0653,0.000798,0.3558,0.3556,0.3537,0.3472,1.369,1.855,2.983,6.615,10.5,11.88
2021-01-16,0.0,0.0,344.4,0.0,160.8,0.367,0.9285,0.0,0.0692,0.000371,0.0,0.551,0.167,0.167,0.257,0.257,0.601,0.0653,0.000577,0.3532,0.3539,0.3527,0.3478,2.086,2.733,3.967,7.479,11.11,12.38
2021-01-17,0.0,0.0,344.0,0.0,160.4,0.3817,0.9263,0.0,0.0734,0.000362,0.0,0.419,0.127,0.127,0.196,0.196,0.601,0.0653,0.000648,0.351,0.3522,0.3517,0.3481,2.592,3.397,4.746,8.191,11.6,12.77
2021-01-18,0.1,0.0,343.5,0.0,160.0,0.335,0.9237,0.0,0.0774,0.000357,0.0,0.606,0.183,0.183,0.283,0.283,0.601,0.0653,0.000367,0.3492,0.3509,0.3507,0.3483,3.083,4.02,5.48,8.892,12.13,13.22
2021-01-19,0.0,0.0,342.9,0.0,159.3,0.5328,0.9199,0.0,0.081,0.00035,0.0,0.737,0.224,0.224,0.343,0.343,0.605,0.0682,0.000227,0.3471,0.3496,0.3499,0.3483,3.715,4.778,6.342,9.741,12.85,13.86
2021-01-20,0.1,0.0,342.5,0.0,158.9,0.6809,0.9175,0.0,0.0839,0.000343,0.0,0.566,0.173,0.173,0.264,0.264,0.607,0.0697,0.000544,0.3454,0.3482,0.349,0.3482,4.041,5.235,6.907,10.31,13.33,14.28
2021-01-21,0.1,0.0,342.0,0.0,158.4,0.9703,0.9145,0.0,0.0863,0.000338,0.0,0.702,0.216,0.216,0.326,0.326,0.612,0.0739,0.000368,0.344,0.3471,0.3482,0.3481,4.445,5.745,7.519,10.95,13.89,14.81
2021-01-22,7.7,0.0,349.0,0.0,165.4,4.649,0.9549,0.0,0.0881,0.000407,0.0,0.791,0.247,0.247,0.365,0.365,0.623,0.0829,0.00287,0.365,0.3495,0.348,0.3479,-2.334,-1.255,0.5544,4.011,6.92,7.81
2021-01-23,6.0,0.0,354.3,0.0,170.8,3.694,0.986,0.0,0.0893,0.000582,0.0,0.669,0.211,0.211,0.307,0.307,0.631,0.0891,8.58e-05,0.3808,0.363,0.3541,0.3483,-5.632,-5.821,-4.691,-1.333,1.546,2.417
2021-01-24,9.9,0.0,363.5,0.0425,180.0,5.013,1.039,0.0,0.0902,0.000976,0.0,0.81,0.257,0.208,0.37,0.37,0.637,0.0941,-0.000432,0.4014,0.3814,0.3671,0.3515,-10.68,-12.65,-13.12,-10.37,-7.622,-6.771
2021-01-25,1.2,0.0,364.2,0.0,180.6,4.519,1.043,0.0,0.0916,0.0011,0.0,0.677,0.216,0.216,0.309,0.309,0.639,0.0955,0.0018,0.3907,0.3849,0.377,0.3594,-7.339,-9.725,-11.72,-10.44,-8.184,-7.398
2021-01-26,0.0,0.0,363.5,0.0,179.9,4.514,1.039,0.0,0.0967,0.00094,0.0,0.739,0.237,0.237,0.336,0.336,0.644,0.0991,0.000315,0.3817,0.3802,0.3759,0.3651,-4.904,-6.858,-8.881,-8.66,-7.317,-6.727
2021-01-27,0.0,0.0,362.9,0.0,179.3,6.621,1.035,0.0,0.11,0.000853,0.0,0.68,0.218,0.218,0.309,0.309,0.646,0.1,0.000757,0.3756,0.3756,0.3732,0.3672,-3.394,-4.908,-6.646,-6.855,-6.367,-6.089
2021-01-28,0.0,0.0,362.1,0.0,178.5,6.263,1.031,0.0,0.13,0.000807,0.0,0.836,0.271,0.271,0.379,0.379,0.651,0.104,0.00333,0.3709,0.372,0.3707,0.3679,-2.143,-3.309,-4.761,-5.14,-5.282,-5.312
2021-01-29,0.0,0.0,361.3,0.0,177.7,5.124,1.026,0.0,0.151,0.000774,0.0,0.856,0.28,0.28,0.386,0.386,0.661,0.111,0.000536,0.3669,0.369,0.3686,0.3682,-1.134,-2.003,-3.195,-3.64,-4.223,-4.495
2021-01-30,6.0,0.0,366.2,0.0,182.7,9.854,1.055,0.0,0.171,0.000861,0.0,1.09,0.364,0.364,0.485,0.485,0.68,0.124,0.00114,0.3808,0.3713,0.3683,0.3682,-5.463,-6.544,-7.677,-8.154,-9.034,-9.475
2021-01-31,5.9,0.0,371.4,0.0,187.9,9.604,1.085,0.0,0.185,0.00111,0.0,0.662,0.225,0.225,0.293,0.293,0.69,0.131,0.000761,0.3924,0.3809,0.3742,0.3699,-8.313,-10.31,-12.17,-12.98,-14.11,-14.67
2021-02-01,0.4,0.0,371.2,0.0,187.6,9.135,1.083,0.0,0.196,0.0012,0.0,0.597,0.204,0.204,0.264,0.264,0.696,0.135,0.000362,0.3851,0.3826,0.3787,0.3738,-5.858,-8.052,-10.58,-12.13,-13.72,-14.41
2021-02-02,0.1,0.0,370.3,0.0,186.7,11.45,1.078,0.0,0.212,0.00114,0.0,0.929,0.321,0.321,0.407,0.407,0.707,0.142,0.000859,0.3789,0.3794,0.3777,0.3763,-4.111,-6.011,-8.498,-10.53,-12.69,-13.57
2021-02-03,0.0,0.0,369.6,0.0,186.0,9.916,1.074,0.0,0.235,0.00109,0.0,0.671,0.235,0.235,0.292,0.292,0.72,0.15,-0.00301,0.3737,0.376,0.3757,0.3772,-3.046,-4.62,-6.886,-9.095,-11.72,-12.8
2021-02-04,0.0,0.0,368.5,0.0,184.9,12.73,1.068,0.0,0.26,0.00106,0.0,1.01,0.363,0.363,0.434,0.434,0.742,0.163,-0.00279,0.3689,0.3734,0.3739,0.3773,-1.955,-3.278,-5.33,-7.583,-10.5,-11.74
2021-02-05,0.1,0.0,367.8,0.0,184.2,11.87,1.064,0.0,0.278,0.00103,0.0,0.711,0.261,0.261,0.302,0.302,0.761,0.174,-2.62e-05,0.3665,0.371,0.3722,0.3772,-1.422,-2.509,-4.351,-6.579,-9.661,-11.0
2021-02-06,0.6,0.0,367.7,0.0,184.1,14.84,1.063,0.0,0.29,0.00101,0.0,0.444,0.166,0.166,0.187,0.187,0.779,0.184,0.00131,0.3667,0.3696,0.371,0.3768,-1.618,-2.572,-4.257,-6.421,-9.569,-10.96
2021-02-07,4.9,0.0,371.4,0.0,187.9,19.1,1.085,0.0,0.296,0.00109,0.0,1.11,0.428,0.428,0.459,0.459,0.809,0.2,0.000187,0.3774,0.373,0.3717,0.3766,-4.978,-6.242,-7.99,-10.11,-13.27,-14.67
2021-02-08,0.1,0.0,370.5,0.0,186.9,17.3,1.079,0.0,0.297,0.00114,0.0,0.958,0.378,0.378,0.389,0.389,0.835,0.214,0.000235,0.3735,0.3754,0.3744,0.3774,-3.204,-4.713,-6.806,-9.1,-12.3,-13.71
2021-02-09,1.2,0.0,370.5,0.0,186.9,19.03,1.079,0.0,0.3,0.00112,0.0,1.05,0.426,0.426,0.417,0.417,0.868,0.23,-0.000796,0.3721,0.3743,0.3742,0.3782,-3.044,-4.453,-6.554,-8.998,-12.32,-13.76
2021-02-10,2.5,0.0,371.8,0.0,188.2,21.58,1.087,0.0,0.306,0.00116,0.0,1.2,0.502,0.502,0.467,0.467,0.904,0.247,-0.000827,0.3749,0.3751,0.3744,0.3786,-3.956,-5.426,-7.553,-10.07,-13.5,-14.99
2021-02-11,0.1,0.0,370.6,0.0,187.0,21.92,1.08,0.0,0.312,0.00116,0.0,1.13,0.481,0.481,0.433,0.433,0.928,0.258,-0.00264,0.371,0.3748,0.3748,0.3791,-2.548,-3.991,-6.184,-8.799,-12.33,-13.86
2021-02-12,0.1,0.0,369.9,0.0,186.4,21.54,1.076,0.0,0.319,0.00112,0.0,0.568,0.243,0.243,0.218,0.218,0.928,0.258,-0.00121,0.3689,0.3726,0.3737,0.3793,-2.035,-3.277,-5.346,-7.989,-11.61,-13.17
2021-02-13,3.3,0.0,372.5,0.0,189.0,23.27,1.091,0.0,0.325,0.00116,0.0,0.468,0.2,0.2,0.18,0.18,0.928,0.258,0.000418,0.3764,0.3737,0.3735,0.3791,-4.536,-5.878,-7.911,-10.52,-14.18,-15.77
2021-02-14,1.9,0.0,373.5,0.0,189.9,23.54,1.097,0.0,0.328,0.00124,0.0,0.723,0.309,0.309,0.278,0.278,0.928,0.258,-6.43e-05,0.3785,0.3771,0.3758,0.3796,-4.753,-6.422,-8.737,-11.46,-15.15,-16.75
2021-02-15,0.2,0.0,372.5,0.0,188.9,22.49,1.091,0.0,0.33,0.00125,0.0,1.08,0.462,0.462,0.415,0.415,0.928,0.258,-0.00565,0.3739,0.3771,0.3767,0.3806,-3.273,-4.939,-7.396,-10.3,-14.11,-15.74
2021-02-16,0.0,0.0,371.3,0.0,187.7,24.08,1.084,0.0,0.337,0.00121,0.0,1.07,0.462,0.462,0.409,0.409,0.94,0.264,-0.00279,0.3696,0.3747,0.3756,0.381,-2.158,-3.601,-5.941,-8.918,-12.85,-14.53
2021-02-17,0.1,0.0,370.2,0.0,186.6,22.97,1.078,0.0,0.345,0.00117,0.0,1.01,0.444,0.444,0.378,0.378,0.967,0.275,0.00282,0.3668,0.3724,0.3741,0.3807,-1.476,-2.677,-4.829,-7.757,-11.75,-13.46
2021-02-18,0.0,0.0,368.9,0.0,185.3,24.16,1.07,0.0,0.35,0.00113,0.0,1.18,0.537,0.537,0.434,0.434,1.01,0.293,0.00759,0.3637,0.3699,0.3726,0.3801,-0.674,-1.667,-3.632,-6.45,-10.42,-12.15
2021-02-19,0.0,0.0,367.5,0.0,183.9,25.94,1.062,0.0,0.349,0.00108,0.0,1.25,0.59,0.59,0.443,0.443,1.06,0.315,5.83e-05,0.3609,0.3672,0.3711,0.3793,0.01707,-0.7371,-2.5,-5.165,-9.058,-10.77
2021-02-20,0.0,0.0,366.0,0.0,182.4,27.7,1.053,0.0,0.345,0.00103,0.0,1.45,0.71,0.71,0.495,0.495,1.12,0.339,7.07e-05,0.358,0.3649,0.3696,0.3783,0.7575,0.2424,-1.31,-3.786,-7.547,-9.215
2021-02-21,0.0,0.0,364.7,0.0,181.1,29.16,1.046,0.0,0.336,0.000983,0.0,1.11,0.561,0.561,0.37,0.37,1.17,0.357,7.5e-05,0.3564,0.3631,0.3679,0.3772,1.154,0.824,-0.4939,-2.749,-6.335,-7.946
2021-02-22,0.1,0.0,363.5,0.0,179.9,30.55,1.039,0.0,0.326,0.000938,0.0,1.21,0.63,0.63,0.392,0.392,1.22,0.375,7.16e-05,0.3547,0.3615,0.3666,0.376,1.525,1.357,0.2452,-1.777,-5.158,-6.698
2021-02-23,0.0,0.0,361.8,0.0,178.2,32.29,1.029,0.0,0.313,0.000893,0.0,1.6,0.864,0.864,0.496,0.496,1.29,0.399,6.08e-05,0.3521,0.3595,0.364,0.3748,2.226,2.254,1.378,-0.4059,-3.563,-5.024
2021-02-24,0.0,0.0,359.9,0.0,176.3,34.76,1.018,0.0,0.3,0.000842,0.0,1.88,1.06,1.06,0.548,0.548,1.39,0.433,5.36e-05,0.3489,0.3571,0.362,0.3734,3.017,3.284,2.7,1.178,-1.739,-3.114
2021-02-25,0.0,0.0,357.9,0.0,174.3,37.44,1.006,0.0,0.287,0.000789,0.0,1.98,1.17,1.17,0.539,0.539,1.5,0.469,4.76e-05,0.3459,0.3546,0.3598,0.3719,3.765,4.281,4.044,2.818,0.166,-1.115
2021-02-26,0.0,0.0,355.9,0.0,172.3,41.62,0.9948,0.0,0.273,0.000736,0.0,1.99,1.24,1.24,0.508,0.508,1.61,0.504,4.12e-05,0.3431,0.3521,0.3577,0.3701,4.456,5.219,5.33,4.438,2.081,0.9029
2021-02-27,0.0,0.0,354.1,0.0,170.6,41.84,0.9848,0.0,0.258,0.000684,0.0,1.67,1.07,1.07,0.404,0.404,1.7,0.53,3.38e-05,0.3413,0.3501,0.3559,0.3683,4.904,5.861,6.234,5.731,3.697,2.633
2021-02-28,0.0,0.0,352.7,0.0,169.1,44.3,0.9767,0.0,0.243,0.000638,0.0,1.32,0.854,0.854,0.312,0.312,1.74,0.542,2.56e-05,0.3403,0.3487,0.3545,0.3665,5.154,6.249,6.831,6.681,4.986,4.043
2021-03-01,0.0,0.0,351.2,0.0,167.6,43.08,0.9677,0.0,0.228,0.000599,0.0,1.49,0.977,0.977,0.342,0.342,1.78,0.556,1.8e-05,0.3388,0.3472,0.3529,0.3648,5.512,6.757,7.573,7.77,6.41,5.591
2021-03-02,0.0,0.0,349.4,0.0,165.9,44.45,0.9577,0.0,0.214,0.000561,0.0,1.7,1.14,1.14,0.376,0.376,1.85,0.576,0.00171,0.3369,0.3454,0.3512,0.3632,5.987,7.412,8.485,9.045,8.019,7.322
2021-03-03,0.0,0.0,347.5,0.0,163.9,45.65,0.9465,0.0,0.201,0.000524,0.0,1.94,1.33,1.33,0.412,0.412,1.92,0.596,0.00441,0.3345,0.3433,0.3492,0.3602,6.579,8.213,9.574,10.52,9.835,9.262
2021-03-04,0.0,0.0,345.8,0.0,162.2,47.25,0.9365,0.0,0.189,0.000486,0.0,1.73,1.21,1.21,0.35,0.35,2.0,0.619,0.00546,0.3327,0.3415,0.3475,0.3583,7.032,8.848,10.46,11.79,11.45,11.01
2021-03-05,0.0,0.0,344.0,0.0,160.4,50.79,0.9262,0.0,0.177,0.000452,0.0,1.78,1.27,1.27,0.342,0.342,2.08,0.643,0.00553,0.3308,0.3397,0.3457,0.3564,7.499,9.497,11.37,13.08,13.11,12.79
2021-03-06,5.1,0.0,347.7,0.0,164.1,52.29,0.9478,0.0,0.165,0.000444,0.0,1.32,0.944,0.944,0.251,0.251,2.1,0.649,0.0017,0.3424,0.3394,0.3446,0.3548,2.735,4.759,6.804,8.847,9.234,9.045
2021-03-07,0.0,0.0,346.1,0.0,162.6,52.87,0.9386,0.0,0.154,0.000443,0.0,1.58,1.14,1.14,0.296,0.296,2.12,0.656,0.00235,0.3447,0.343,0.345,0.3531,3.821,5.528,7.597,9.964,10.69,10.63
2021-03-08,0.0,0.0,344.6,0.0,161.1,53.28,0.93,0.0,0.145,0.000413,0.0,1.48,1.07,1.07,0.272,0.272,2.16,0.666,0.00307,0.3415,0.3433,0.3454,0.352,4.705,6.381,8.42,11.01,12.06,12.12
2021-03-09,0.7,0.0,344.1,0.0,160.6,53.99,0.9271,0.0,0.136,0.000392,0.0,1.17,0.853,0.853,0.211,0.211,2.18,0.675,0.00293,0.341,0.3428,0.3453,0.3513,4.578,6.3,8.371,11.12,12.44,12.62
2021-03-10,0.0,0.0,342.5,0.0,158.9,54.16,0.9178,0.0,0.129,0.000378,0.0,1.63,1.2,1.2,0.289,0.289,2.22,0.685,0.00184,0.3389,0.3418,0.3443,0.35,5.366,7.188,9.401,12.41,13.96,14.24
2021-03-11,0.0,0.0,340.9,0.0,157.3,56.69,0.9083,0.0,0.122,0.000355,0.0,1.67,1.25,1.25,0.286,0.286,2.27,0.702,0.00128,0.3361,0.3401,0.3431,0.3488,6.086,8.066,10.46,13.72,15.53,15.89
2021-03-12,0.0,0.0,339.2,0.0,155.6,57.62,0.8987,0.0,0.116,0.000334,0.0,1.67,1.26,1.26,0.274,0.274,2.34,0.722,0.00116,0.3336,0.3383,0.3417,0.3474,6.724,8.883,11.48,15.0,17.08,17.54
2021-03-13,0.0,0.0,337.4,0.0,153.8,58.3,0.888,0.0,0.111,0.000313,0.0,1.89,1.45,1.45,0.3,0.3,2.4,0.742,0.0014,0.3309,0.3362,0.3399,0.3458,7.415,9.785,12.64,16.48,18.84,19.39
2021-03-14,8.6,0.0,344.2,0.0903,160.6,62.26,0.9274,0.0,0.105,0.000353,0.0,1.71,1.32,1.32,0.266,0.266,2.44,0.751,0.0035,0.3535,0.3366,0.3385,0.3442,-0.2727,2.059,5.117,9.251,11.92,12.57
2021-03-15,0.1,0.0,342.5,0.0,158.9,64.95,0.9174,0.0,0.0998,0.000379,0.0,1.98,1.53,1.53,0.3,0.3,2.47,0.764,0.00035,0.3531,0.3447,0.3408,0.3427,1.688,3.289,6.157,10.58,13.55,14.3
2021-03-16,0.0,0.0,340.7,0.0,157.1,63.62,0.9074,0.0,0.0946,0.000334,0.0,1.77,1.38,1.38,0.262,0.262,2.51,0.777,0.00289,0.3475,0.3448,0.3426,0.3422,3.181,4.752,7.403,11.92,15.18,16.04
2021-03-17,0.0,0.0,338.8,0.0,155.3,63.36,0.8965,0.0,0.0895,0.000309,0.0,1.94,1.52,1.52,0.281,0.281,2.55,0.789,0.000678,0.3428,0.3427,0.3421,0.3417,4.377,6.139,8.85,13.47,16.97,17.92
2021-03-18,0.0,0.0,337.1,0.0,153.5,62.69,0.8864,0.0,0.0852,0.000286,0.0,1.79,1.41,1.41,0.257,0.257,2.57,0.796,0.000287,0.3391,0.3404,0.3408,0.341,5.311,7.293,10.17,14.93,18.64,19.68
2021-03-19,0.0,0.0,335.5,0.0,151.9,61.78,0.8771,0.0,0.0814,0.000267,0.0,1.64,1.29,1.29,0.233,0.233,2.58,0.799,0.000519,0.3361,0.3382,0.3393,0.3401,6.072,8.265,11.33,16.27,20.17,21.28
2021-03-20,0.2,0.0,334.1,0.0,150.5,62.61,0.869,0.0,0.0782,0.000252,0.0,1.65,1.3,1.3,0.233,0.233,2.59,0.803,0.00052,0.3337,0.3361,0.3377,0.3391,6.579,8.977,12.26,17.42,21.51,22.69
2021-03-21,0.0,0.0,332.7,0.0,149.1,61.53,0.861,0.0,0.0752,0.000237,0.0,1.41,1.11,1.11,0.199,0.199,2.59,0.804,0.000585,0.3318,0.3344,0.3363,0.338,7.155,9.716,13.19,18.54,22.82,24.08
2021-03-22,0.0,0.0,330.7,0.0,147.1,59.14,0.8496,0.0,0.0724,0.000225,0.0,2.03,1.61,1.61,0.283,0.283,2.62,0.812,0.000384,0.3285,0.332,0.3343,0.3364,7.966,10.76,14.52,20.18,24.71,26.04
2021-03-23,0.0,0.0,328.8,0.0,145.3,60.21,0.8388,0.0,0.0696,0.000208,0.0,1.94,1.54,1.54,0.267,0.267,2.64,0.82,0.000609,0.3257,0.3297,0.3324,0.3348,8.69,11.72,15.74,21.72,26.51,27.92
2021-03-24,0.0,0.0,326.5,0.0,143.0,57.72,0.8255,0.0,0.0665,0.000193,0.0,2.4,1.92,1.92,0.322,0.322,2.68,0.834,0.000591,0.3221,0.3268,0.33,0.3328,9.574,12.88,17.25,23.62,28.73,30.22
2021-03-25,0.0,0.0,324.0,0.0,140.4,57.02,0.8108,0.0,0.0633,0.000176,0.0,2.65,2.13,2.13,0.347,0.347,2.72,0.85,0.000378,0.3183,0.3237,0.3273,0.3305,10.52,14.13,18.88,25.68,31.17,32.76
2021-03-26,0.0,0.0,321.3,0.0,137.7,56.1,0.7954,0.0,0.0597,0.00016,0.0,2.79,2.26,2.26,0.357,0.357,2.76,0.865,0.00043,0.3145,0.3205,0.3245,0.3281,11.47,15.41,20.55,27.81,33.72,35.44
2021-03-27,0.0,0.0,319.1,0.0,135.6,55.6,0.7828,0.0,0.0558,0.000143,0.0,2.27,1.84,1.84,0.284,0.284,2.79,0.88,0.000458,0.3116,0.3179,0.3223,0.3261,12.19,16.38,21.83,29.48,35.77,37.62
2021-03-28,0.0,0.0,316.5,0.0,132.9,54.44,0.7673,0.0,0.0519,0.000131,0.0,2.8,2.29,2.29,0.345,0.345,2.82,0.893,0.000667,0.3079,0.3148,0.3196,0.3236,13.12,17.61,23.45,31.58,38.32,40.3
2021-03-29,0.0,0.0,313.8,0.0,130.2,53.54,0.7518,0.0,0.0481,0.000118,0.0,2.79,2.29,2.29,0.338,0.338,2.85,0.906,0.000452,0.3043,0.3118,0.317,0.3211,14.01,18.8,25.02,33.63,40.83,42.98
2021-03-30,0.0,0.0,310.9,0.0,127.3,51.8,0.7352,0.0,0.0442,0.000105,0.0,3.02,2.49,2.49,0.36,0.36,2.88,0.919,0.00073,0.3005,0.3085,0.3141,0.3184,14.97,20.09,26.72,35.86,43.55,45.87
2021-03-31,0.0,0.0,307.7,0.0,124.2,49.79,0.717,0.0,0.0405,9.35e-05,0.0,3.3,2.73,2.73,0.388,0.388,2.9,0.933,0.000476,0.2962,0.305,0.311,0.3155,16.04,21.5,28.59,38.29,46.51,49.02
2021-04-01,0.0,0.0,304.4,0.0,120.8,47.47,0.6974,0.0,0.0367,8.22e-05,0.0,3.55,2.94,2.94,0.412,0.412,2.92,0.945,0.00051,0.2916,0.3012,0.3076,0.3123,17.17,23.01,30.58,40.89,49.68,52.41
2021-04-02,0.0,0.0,301.1,0.0,117.5,45.15,0.6787,0.0,0.0328,7.15e-05,0.0,3.4,2.82,2.82,0.39,0.39,2.94,0.955,0.000541,0.2873,0.2976,0.3045,0.3093,18.24,24.44,32.45,43.36,52.71,55.65
2021-04-03,0.0,0.0,298.5,0.0,114.9,44.19,0.6637,0.0,0.0291,6.25e-05,0.0,2.71,2.25,2.25,0.309,0.309,2.95,0.961,0.000804,0.2841,0.2948,0.302,0.3068,19.06,25.53,33.89,45.27,55.11,58.23
2021-04-04,0.0,0.0,296.6,0.0,113.0,42.46,0.6527,0.0,0.0262,5.6e-05,0.0,2.01,1.67,1.67,0.229,0.229,2.95,0.963,0.000568,0.2819,0.2928,0.3003,0.3049,19.61,26.28,34.89,46.64,56.87,60.15
2021-04-05,0.0,0.0,293.7,0.0,110.1,39.04,0.6356,0.0,0.0238,5.13e-05,0.0,3.11,2.58,2.58,0.353,0.353,2.96,0.967,0.000389,0.2781,0.2897,0.2975,0.3021,20.58,27.56,36.59,48.88,59.64,63.11
2021-04-06,3.8,0.0,295.3,0.0,111.7,38.94,0.6451,0.0,0.0214,4.73e-05,0.0,2.25,1.87,1.87,0.255,0.255,2.96,0.968,0.0024,0.277,0.2874,0.2955,0.3,17.43,24.63,33.94,46.64,57.82,61.46
2021-04-07,0.3,0.0,293.7,0.0,110.1,38.23,0.6359,0.0,0.0194,4.46e-05,0.0,1.99,1.65,1.65,0.225,0.225,2.96,0.969,0.0015,0.2825,0.2857,0.2938,0.2981,17.71,25.08,34.64,47.71,59.27,63.05
2021-04-08,0.0,0.0,291.0,0.0,107.4,36.15,0.6204,0.0,0.0179,4.03e-05,0.0,2.83,2.35,2.35,0.32,0.32,2.96,0.972,0.00244,0.2824,0.2834,0.2913,0.2955,18.65,26.24,36.18,49.74,61.79,65.73
2021-04-09,0.0,0.0,288.3,0.0,104.7,33.96,0.6048,0.0,0.0163,3.56e-05,0.0,2.84,2.36,2.36,0.321,0.321,2.97,0.975,0.00113,0.2797,0.2814,0.2888,0.2929,19.63,27.43,37.72,51.78,64.31,68.43
2021-04-10,5.5,0.0,291.7,0.0,108.2,35.28,0.6245,0.0,0.0146,3.74e-05,0.0,2.21,1.84,1.84,0.249,0.249,2.97,0.978,0.00377,0.2821,0.28,0.2871,0.2909,14.88,22.82,33.37,47.83,60.75,65.03
2021-04-11,10.4,0.0,300.1,0.21,116.5,42.91,0.6726,0.0,0.0133,9.24e-05,0.0,1.96,1.63,1.63,0.22,0.22,2.98,0.981,0.00373,0.3286,0.2794,0.2857,0.2891,5.428,13.42,24.18,38.99,52.29,56.7
2021-04-12,9.3,0.0,307.2,0.122,123.6,49.68,0.7139,0.0,0.0123,0.000215,0.0,2.35,1.96,1.96,0.264,0.264,2.98,0.984,0.00496,0.3621,0.2953,0.2844,0.2869,-1.49,5.072,16.05,31.27,44.98,49.54
2021-04-13,11.9,0.0,317.3,0.301,133.7,59.15,0.7722,0.0,0.0113,0.00047,0.0,1.73,1.44,1.43,0.194,0.194,2.98,0.985,0.00532,0.3881,0.3381,0.2927,0.2853,-7.764,-4.991,5.207,20.73,34.77,39.45
